flight_date,flight_status,airline_name,airline_iata,departure_airport,departure_iata,departure_time,arrival_airport,arrival_iata,arrival_time,logo_url,aircraft_type
8/22/2025,landed,Alitalia,AZ,Vienna International,VIE,2025-08-22T06:35:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2019/12/Alitalia-Logo-500x281.png,ATR 72
8/22/2025,landed,ITA Airways,AZ,Linate,LIN,2025-08-22T07:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/06/ITA-Airways-Logo-500x281.png,Boeing 737
8/22/2025,landed,Delta Air Lines,DL,Linate,LIN,2025-08-22T07:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2017/09/Delta-Air-Lines-Logo-500x313.png,Boeing 737
8/22/2025,landed,TAROM,RO,Linate,LIN,2025-08-22T07:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/TAROM-Logo-500x281.png,Boeing 787 Dreamliner
8/22/2025,landed,Austrian,OS,Linate,LIN,2025-08-22T07:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 747
8/22/2025,landed,Air Malta,KM,Linate,LIN,2025-08-22T07:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Air-Malta-Logo-500x281.png,Boeing 747
8/22/2025,landed,ITA Airways,AZ,Fertilia,AHO,2025-08-22T07:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/06/ITA-Airways-Logo-500x281.png,Boeing 747
8/22/2025,landed,Brussels Airlines,SN,Fertilia,AHO,2025-08-22T07:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Brussels-Airlines-Logo-500x281.png,Airbus A380
8/22/2025,landed,TAROM,RO,Fertilia,AHO,2025-08-22T07:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/TAROM-Logo-500x281.png,Boeing 737
8/22/2025,landed,Austrian,OS,Fertilia,AHO,2025-08-22T07:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,scheduled,IndiGo,6E,Madras International (Meenambakkam),MAA,2025-08-22T15:15:00+00:00,Cuddapah,CDP,2025-08-22T16:15:00+00:00,https://1000logos.net/wp-content/uploads/2021/07/IndiGo-Logo-500x314.png,Airbus A380
8/22/2025,landed,SWISS,LX,Fertilia,AHO,2025-08-22T07:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Embraer E190
8/22/2025,landed,Lufthansa,LH,Fertilia,AHO,2025-08-22T07:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2017/03/Logo-Lufthansa-500x91.png,Boeing 787 Dreamliner
8/22/2025,landed,KLM,KL,Fertilia,AHO,2025-08-22T07:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/KLM-logo-500x294.png,Boeing 747
8/22/2025,active,IndiGo,6E,Hyderabad Airport,HYD,2025-08-22T11:30:00+00:00,Cuddapah,CDP,2025-08-22T12:35:00+00:00,https://1000logos.net/wp-content/uploads/2021/07/IndiGo-Logo-500x314.png,Airbus A380
8/22/2025,landed,Air France,AF,Fertilia,AHO,2025-08-22T07:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-France-Logo-500x313.png,Airbus A380
8/22/2025,landed,ITA Airways,AZ,Indira Gandhi International,DEL,2025-08-22T03:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/06/ITA-Airways-Logo-500x281.png,Airbus A320
8/22/2025,landed,Vietnam Airlines,VN,Indira Gandhi International,DEL,2025-08-22T03:00:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2021/02/Vietnam-Airlines-logo-500x333.png,Boeing 777
8/22/2025,landed,ITA Airways,AZ,Charles De Gaulle,CDG,2025-08-22T06:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/06/ITA-Airways-Logo-500x281.png,Airbus A320
8/22/2025,landed,Xiamen Airlines,MF,Charles De Gaulle,CDG,2025-08-22T06:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Xiamen-Airlines-Logo-500x281.png,Airbus A380
8/22/2025,landed,Air Malta,KM,Charles De Gaulle,CDG,2025-08-22T06:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Air-Malta-Logo-500x281.png,Boeing 737
8/22/2025,landed,Hainan Airlines,HU,Charles De Gaulle,CDG,2025-08-22T06:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Hainan-Airlines-logo-500x300.png,ATR 72
8/22/2025,landed,Etihad Airways,EY,Charles De Gaulle,CDG,2025-08-22T06:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Etihad-Airways-Logo-500x313.png,Boeing 747
8/22/2025,landed,Delta Air Lines,DL,Charles De Gaulle,CDG,2025-08-22T06:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://1000logos.net/wp-content/uploads/2017/09/Delta-Air-Lines-Logo-500x313.png,Boeing 747
8/22/2025,landed,China Southern Airlines,CZ,Charles De Gaulle,CDG,2025-08-22T06:10:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:10:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,Aeroitalia,XZ,Costa Smeralda,OLB,2025-08-22T07:05:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,Wizz Air,W6,Frederic Chopin,WAW,2025-08-22T05:40:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,ATR 72
8/22/2025,,FlexFlight,W2,Costa Smeralda,OLB,2025-08-22T07:05:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,Singapore Airlines,SQ,Singapore Changi,SIN,2025-08-22T01:30:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Singapore-Airlines-Logo-500x313.png,ATR 72
8/22/2025,landed,Virgin Australia,VA,Singapore Changi,SIN,2025-08-22T01:30:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Virgin-Australia-Logo-500x281.png,ATR 72
8/22/2025,landed,TAP Air Portugal,TP,Singapore Changi,SIN,2025-08-22T01:30:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Embraer E190
8/22/2025,landed,Philippine Airlines,PR,Singapore Changi,SIN,2025-08-22T01:30:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Philippine-Airlines-Logo-500x313.png,Boeing 777
8/22/2025,landed,Air New Zealand,NZ,Singapore Changi,SIN,2025-08-22T01:30:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Air-New-Zealand-Logo-500x313.png,ATR 72
8/22/2025,landed,Malaysia Airlines,MH,Singapore Changi,SIN,2025-08-22T01:30:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,ATR 72
8/22/2025,landed,Aegean Airlines,A3,Singapore Changi,SIN,2025-08-22T01:30:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Aegean-Airlines-logo-500x281.png,Boeing 737
8/22/2025,landed,ITA Airways,AZ,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2023/06/ITA-Airways-Logo-500x281.png,Boeing 737
8/22/2025,landed,Air Europa,UX,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/10/Air-Europa-Logo-500x313.png,Boeing 737
8/22/2025,landed,TAP Air Portugal,TP,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 737
8/22/2025,landed,Turkish Airlines,TK,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Turkish_Airlines_logo-700x394.png,ATR 72
8/22/2025,landed,TAROM,RO,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/TAROM-Logo-500x281.png,ATR 72
8/22/2025,landed,Royal Jordanian,RJ,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2021/02/Royal-Jordanian-logo-500x333.png,Boeing 737
8/22/2025,landed,Austrian,OS,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 737
8/22/2025,landed,Lufthansa,LH,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2017/03/Logo-Lufthansa-500x91.png,Boeing 747
8/22/2025,landed,Kuwait Airways,KU,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Kuwait-Airways-logo-500x281.png,Boeing 777
8/22/2025,landed,Air Malta,KM,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Air-Malta-Logo-500x281.png,ATR 72
8/22/2025,landed,Hainan Airlines,HU,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Hainan-Airlines-logo-500x300.png,Boeing 747
8/22/2025,landed,Etihad Airways,EY,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Etihad-Airways-Logo-500x313.png,Airbus A320
8/22/2025,landed,Delta Air Lines,DL,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2017/09/Delta-Air-Lines-Logo-500x313.png,Boeing 747
8/22/2025,landed,China Southern Airlines,CZ,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,landed,China Airlines,CI,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/09/China-Airlines-logo-500x276.png,ATR 72
8/22/2025,landed,Aerolineas Argentinas,AR,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Aerolineas-Argentinas-Logo-500x281.png,Airbus A380
8/22/2025,landed,Air France,AF,Sandro Pertini (caselle),TRN,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-France-Logo-500x313.png,Boeing 777
8/22/2025,landed,ITA Airways,AZ,El Prat De Llobregat,BCN,2025-08-22T06:20:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2023/06/ITA-Airways-Logo-500x281.png,Boeing 737
8/22/2025,landed,Saudia,SV,El Prat De Llobregat,BCN,2025-08-22T06:20:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,TAROM,RO,El Prat De Llobregat,BCN,2025-08-22T06:20:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/TAROM-Logo-500x281.png,Embraer E190
8/22/2025,landed,Kuwait Airways,KU,El Prat De Llobregat,BCN,2025-08-22T06:20:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Kuwait-Airways-logo-500x281.png,Airbus A380
8/22/2025,landed,Air Malta,KM,El Prat De Llobregat,BCN,2025-08-22T06:20:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Air-Malta-Logo-500x281.png,Boeing 787 Dreamliner
8/22/2025,landed,Hainan Airlines,HU,El Prat De Llobregat,BCN,2025-08-22T06:20:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Hainan-Airlines-logo-500x300.png,Boeing 747
8/22/2025,landed,Etihad Airways,EY,El Prat De Llobregat,BCN,2025-08-22T06:20:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Etihad-Airways-Logo-500x313.png,Boeing 747
8/22/2025,landed,China Southern Airlines,CZ,El Prat De Llobregat,BCN,2025-08-22T06:20:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,landed,Aerolineas Argentinas,AR,El Prat De Llobregat,BCN,2025-08-22T06:20:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T08:05:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Aerolineas-Argentinas-Logo-500x281.png,Boeing 777
8/22/2025,landed,ITA Airways,AZ,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2023/06/ITA-Airways-Logo-500x281.png,Airbus A320
8/22/2025,landed,Air Europa,UX,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2020/10/Air-Europa-Logo-500x313.png,Boeing 777
8/22/2025,landed,TAP Air Portugal,TP,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 737
8/22/2025,landed,Turkish Airlines,TK,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Turkish_Airlines_logo-700x394.png,Boeing 737
8/22/2025,landed,TAROM,RO,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/TAROM-Logo-500x281.png,Boeing 777
8/22/2025,landed,Royal Jordanian,RJ,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2021/02/Royal-Jordanian-logo-500x333.png,Embraer E190
8/22/2025,landed,Austrian,OS,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A380
8/22/2025,landed,Lufthansa,LH,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2017/03/Logo-Lufthansa-500x91.png,Embraer E190
8/22/2025,landed,Kuwait Airways,KU,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Kuwait-Airways-logo-500x281.png,Boeing 737
8/22/2025,landed,Air Malta,KM,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Air-Malta-Logo-500x281.png,ATR 72
8/22/2025,landed,KLM,KL,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/KLM-logo-500x294.png,Boeing 747
8/22/2025,scheduled,LATAM Airlines,LA,Internacional,PNZ,2025-08-22T10:20:00+00:00,Aeroporto Internacional Guarulhos,GRU,2025-08-22T13:00:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 747
8/22/2025,landed,Icelandair,FI,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Icelandair-Logo-500x281.png,Boeing 777
8/22/2025,scheduled,Qatar Airways,QR,Internacional,PNZ,2025-08-22T10:20:00+00:00,Aeroporto Internacional Guarulhos,GRU,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Qatar-Airways-Logo-500x313.png,Airbus A320
8/22/2025,landed,Etihad Airways,EY,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Etihad-Airways-Logo-500x313.png,Boeing 747
8/22/2025,scheduled,Aerolineas Argentinas,AR,Internacional,PNZ,2025-08-22T10:20:00+00:00,Aeroporto Internacional Guarulhos,GRU,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Aerolineas-Argentinas-Logo-500x281.png,ATR 72
8/22/2025,landed,Delta Air Lines,DL,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2017/09/Delta-Air-Lines-Logo-500x313.png,Embraer E190
8/22/2025,active,LATAM Airlines,LA,Internacional,PNZ,2025-08-22T03:15:00+00:00,Aeroporto Internacional Guarulhos,GRU,2025-08-22T05:55:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A380
8/22/2025,landed,China Airlines,CI,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2020/09/China-Airlines-logo-500x276.png,Boeing 787 Dreamliner
8/22/2025,active,Qatar Airways,QR,Internacional,PNZ,2025-08-22T03:15:00+00:00,Aeroporto Internacional Guarulhos,GRU,2025-08-22T05:55:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Qatar-Airways-Logo-500x313.png,Boeing 747
8/22/2025,landed,Aerolineas Argentinas,AR,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Aerolineas-Argentinas-Logo-500x281.png,Airbus A380
8/22/2025,active,Aerolineas Argentinas,AR,Internacional,PNZ,2025-08-22T03:15:00+00:00,Aeroporto Internacional Guarulhos,GRU,2025-08-22T05:55:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Aerolineas-Argentinas-Logo-500x281.png,Boeing 737
8/22/2025,landed,Air France,AF,Cristoforo Colombo,GOA,2025-08-22T06:50:00+00:00,Leonardo Da Vinci (Fiumicino),FCO,2025-08-22T07:55:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-France-Logo-500x313.png,Boeing 737
8/22/2025,active,Aeromexico,AM,Internacional,PNZ,2025-08-22T03:15:00+00:00,Aeroporto Internacional Guarulhos,GRU,2025-08-22T05:55:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Aeromexico-Logo-500x281.png,Airbus A380
8/22/2025,active,Azul,AD,Internacional,PNZ,2025-08-22T02:25:00+00:00,Viracopos (Campinas International),VCP,2025-08-22T05:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,active,Gol,G3,Internacional,PNZ,2025-08-22T02:00:00+00:00,Aeroporto Internacional Guarulhos,GRU,2025-08-22T04:40:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 737
8/22/2025,landed,Malaysia Airlines,MH,Bintulu,BTU,2025-08-22T11:25:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:40:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,Airbus A320
8/22/2025,scheduled,Saudia,SV,King Abdulaziz International,JED,2025-08-22T14:35:00+00:00,Cairo International Airport,CAI,2025-08-22T16:50:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Embraer E190
8/22/2025,landed,Singapore Airlines,SQ,Bintulu,BTU,2025-08-22T11:25:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:40:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Singapore-Airlines-Logo-500x313.png,ATR 72
8/22/2025,scheduled,Garuda Indonesia,GA,King Abdulaziz International,JED,2025-08-22T14:35:00+00:00,Cairo International Airport,CAI,2025-08-22T16:50:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Garuda-Indonesia-Logo-500x313.png,ATR 72
8/22/2025,landed,Qatar Airways,QR,Bintulu,BTU,2025-08-22T11:25:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:40:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Qatar-Airways-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,scheduled,Saudia,SV,King Abdulaziz International,JED,2025-08-22T14:35:00+00:00,Cairo International Airport,CAI,2025-08-22T16:50:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,scheduled,Nesma Airlines,NE,Gassim Regional Airport,ELQ,2025-08-22T14:30:00+00:00,Cairo International Airport,CAI,2025-08-22T16:50:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,landed,Philippine Airlines,PR,Bintulu,BTU,2025-08-22T11:25:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:40:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Philippine-Airlines-Logo-500x313.png,Boeing 747
8/22/2025,scheduled,AlMasria,UJ,Aswan,ASW,2025-08-22T15:30:00+00:00,Cairo International Airport,CAI,2025-08-22T16:45:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,scheduled,EgyptAir,MS,Aswan,ASW,2025-08-22T15:25:00+00:00,Cairo International Airport,CAI,2025-08-22T16:45:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Airbus A320
8/22/2025,landed,Japan Airlines,JL,Bintulu,BTU,2025-08-22T11:25:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:40:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Japan-Airlines-logo-500x281.png,Boeing 787 Dreamliner
8/22/2025,scheduled,Air Cairo,SM,Queen Alia International,AMM,2025-08-22T15:15:00+00:00,Cairo International Airport,CAI,2025-08-22T16:40:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 747
8/22/2025,scheduled,EgyptAir,MS,Heathrow,LHR,2025-08-22T09:40:00+00:00,Cairo International Airport,CAI,2025-08-22T16:35:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Boeing 747
8/22/2025,landed,Firefly,FY,Bintulu,BTU,2025-08-22T11:25:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:40:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
